"","BsmtFinSF2","LowQualFinSF","EnclosedPorch","ThreeSsnPorch","ScreenPorch","PoolArea","MiscVal","MasVnrArea","SecondFlrSF","WoodDeckSF","OpenPorchSF","LotFrontage","LotArea","YearBuilt","YearRemodAdd","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","FirstFlrSF","GrLivArea","GarageYrBlt","GarageArea","YrSold"
"506",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","0","0",60,7596,1952,1952,0,960,960,960,1960,1952,400,2009
"507",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","1st_bin","1st_bin",80,9554,1993,1994,380,397,777,1065,1911,1993,471,2006
"508",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",75,7862,2009,2009,27,1191,1218,1218,1218,2009,676,2009
"509",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","0",60,9600,1928,2005,141,548,689,689,1378,1928,360,2008
"510",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","2nd_bin","1st_bin",80,9600,1959,1959,991,50,1041,1041,1041,1959,270,2009
"511",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"1st_bin","0","2nd_bin","1st_bin",75,14559,1951,2000,650,178,1008,1363,1363,1951,288,2009
"512",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",40,6792,2005,2006,0,1368,1368,1368,1368,2005,474,2006
"513",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",70,9100,1958,1958,521,169,864,864,864,1964,624,2006
"514",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","0",71,9187,1983,1983,336,748,1084,1080,1080,1983,484,2007
"515",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",55,10594,1926,1950,0,768,768,789,789,1926,200,2007
"516",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",94,12220,2009,2009,1436,570,2006,2020,2020,2009,900,2009
"517",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","0","1st_bin",70.0499583680267,10448,1972,1972,0,689,689,1378,2119,1972,583,2009
"518",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"3rd_bin","2nd_bin","1st_bin","0",79,10208,1996,1997,0,1264,1264,1277,2344,1996,889,2009
"519",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","1st_bin",70.0499583680267,9531,1998,1998,706,88,794,882,1796,1998,546,2007
"520",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"0","2nd_bin","0","0",53,10918,1926,2004,0,1276,1276,1276,2080,1926,282,2009
"521",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","1st_bin",60,10800,1900,2000,0,0,0,694,1294,1978.50616388687,0,2008
"522",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",90,11988,1957,1957,777,467,1244,1244,1244,1957,336,2007
"523",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","1st_bin",50,5000,1947,1950,399,605,1004,1004,1664,1950,420,2006
"524",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2nd_bin","3rd_bin","1st_bin","3rd_bin",130,40094,2007,2008,2260,878,3138,3138,4676,2007,884,2007
"525",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2nd_bin","2nd_bin","2nd_bin","1st_bin",95,11787,1996,1997,719,660,1379,1383,2398,1996,834,2007
"526",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","2nd_bin",62,7500,2005,2005,0,1257,1257,1266,1266,2005,453,2006
"527",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","0","2nd_bin","0",70,13300,1956,2000,377,551,928,928,928,1956,252,2007
"528",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","3rd_bin","1st_bin","1st_bin",67,14948,2008,2008,1330,122,1452,1476,2713,2008,858,2008
"529",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",58,9098,1920,2002,348,180,528,605,605,1978.50616388687,0,2007
"531",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","2nd_bin","0",85,10200,1988,1989,783,678,1461,1509,1509,1988,600,2008
"532",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","0",60,6155,1920,1999,0,611,611,751,1362,1920,502,2008
"533",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",60,7200,1955,2007,0,0,0,827,827,1967,392,2010
"534",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",50,5000,1946,1950,0,0,0,334,334,1978.50616388687,0,2007
"535",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","1st_bin",74,9056,2004,2004,0,707,707,707,1414,2004,403,2006
"536",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","1st_bin","0",70,7000,1910,1991,969,148,1117,820,1347,1978.50616388687,0,2008
"537",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","2nd_bin",57,8924,1998,1999,0,880,880,880,1724,1998,527,2008
"538",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","0",70.0499583680267,12735,1972,1972,600,264,864,864,864,1980,576,2008
"539",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","3rd_bin","0",70.0499583680267,11553,1968,1968,673,378,1051,1159,1159,1968,336,2006
"540",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"2nd_bin","0","1st_bin","0",70.0499583680267,11423,2001,2002,1358,223,1581,1601,1601,2001,670,2010
"541",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2nd_bin","0","2nd_bin","1st_bin",85,14601,2006,2006,1260,578,1838,1838,1838,2006,765,2009
"542",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","3rd_bin","0","1st_bin",70.0499583680267,11000,2000,2000,0,969,969,997,2285,2000,648,2007
"543",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","1st_bin",78,10140,1998,1999,144,379,1650,1680,1680,1998,583,2009
"544",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",34,4058,1998,1998,584,0,723,767,767,1998,367,2007
"545",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","1st_bin",58,17104,2006,2006,554,100,654,664,1496,2006,426,2006
"546",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","0","0",70.0499583680267,13837,1988,1988,1002,0,1204,1377,2183,1988,786,2006
"547",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","2nd_bin","0","1st_bin",70,8737,1923,1950,300,765,1065,915,1635,1950,440,2007
"548",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","0",54,7244,1970,1970,619,149,768,768,768,1987,624,2007
"549",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","1st_bin",49,8235,1955,1995,180,0,825,825,825,1963,720,2008
"550",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","3rd_bin","1st_bin","2nd_bin",75,9375,2003,2004,0,912,912,912,2094,2003,615,2009
"551",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"0","0","0","1st_bin",53,4043,1977,1977,559,510,1069,1069,1069,1977,440,2008
"552",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",50,6000,1957,1957,308,620,928,928,928,1957,288,2008
"553",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",87,11146,2006,2006,0,1709,1709,1717,1717,2006,908,2009
"554",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",67,8777,1949,2003,0,0,0,1126,1126,2002,520,2009
"555",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","2nd_bin","1st_bin",85,10625,2003,2004,866,132,998,1006,2046,2003,871,2008
"556",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",58,6380,1922,1950,0,993,993,1048,1048,1922,280,2006
"557",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"0","0","2nd_bin","0",69,14850,1957,1957,895,197,1092,1092,1092,1957,299,2006
"558",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","0","1st_bin",60,11040,1920,1950,637,0,637,897,1336,1994,570,2006
"559",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","2nd_bin","1st_bin",57,21872,1996,1997,604,125,729,729,1446,1996,406,2008
"560",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",70.0499583680267,3196,2003,2004,0,1374,1374,1557,1557,2003,420,2006
"561",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"1st_bin","0","0","0",70.0499583680267,11341,1957,1996,1302,90,1392,1392,1392,1957,528,2010
"562",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","2nd_bin","1st_bin",77,10010,1974,1975,1071,195,1389,1389,1389,1975,418,2006
"563",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","0",63,13907,1940,1969,290,706,996,996,996,1978.50616388687,0,2008
"564",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"0","1st_bin","1st_bin","1st_bin",66,21780,1918,1950,0,1163,1163,1163,1674,1955,396,2008
"565",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","3rd_bin","0","1st_bin",70.0499583680267,13346,1992,2000,728,367,1095,1166,2295,1992,590,2006
"566",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","1st_bin",66,6858,1915,1950,0,806,806,841,1647,1920,216,2010
"567",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","3rd_bin","1st_bin","1st_bin",77,11198,2005,2007,0,1122,1122,1134,2504,2005,656,2008
"568",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","0",70,10171,2004,2004,2,1515,1517,1535,1535,2004,532,2010
"569",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","2nd_bin","1st_bin",79,12327,1983,2009,1441,55,1496,1496,2132,1983,612,2009
"570",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","0",70.0499583680267,7032,1979,1979,943,0,943,943,943,1979,600,2006
"571",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","0",74,13101,1965,1965,231,1497,1728,1728,1728,1987,576,2008
"572",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","0",60,7332,1959,1959,414,450,864,864,864,1959,288,2006
"573",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","1st_bin",83,13159,2009,2009,0,846,846,846,1692,2009,650,2009
"574",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","0",76,9967,2000,2000,0,384,384,774,1430,2000,400,2007
"575",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","1st_bin","1st_bin","0",70,10500,1971,2005,349,23,372,576,1109,1971,288,2007
"576",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","1st_bin","0",80,8480,1947,1950,442,390,832,832,1216,1947,336,2008
"577",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","1st_bin",52,6292,1928,1950,0,861,861,877,1477,1928,216,2009
"578",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",96,11777,1966,1966,328,285,1164,1320,1320,1966,564,2006
"579",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","1st_bin",34,3604,2007,2007,0,689,689,703,1392,2007,540,2008
"580",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","0","0",81,12150,1954,1954,0,1050,1050,1050,1795,1954,352,2008
"581",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",70.0499583680267,14585,1960,1987,594,331,1144,1429,1429,1960,572,2007
"582",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","1st_bin",98,12704,2008,2009,0,2042,2042,2042,2042,2009,1390,2009
"583",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","1st_bin",81,11841,1990,1990,816,0,816,816,816,1978.50616388687,0,2007
"584",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","3rd_bin","1st_bin","4th_bin",75,13500,1893,2000,0,1237,1237,1521,2775,1988,880,2008
"585",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"0","1st_bin","0","0",51,6120,1935,1995,0,884,884,989,1573,1935,240,2009
"586",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","2nd_bin","1st_bin",88,11443,2005,2006,1460,408,1868,2028,2028,2005,880,2006
"587",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",55,10267,1918,2000,210,0,816,838,838,1961,275,2008
"588",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",74,8740,1982,1982,672,168,840,860,860,1996,528,2009
"589",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"0","0","0","1st_bin",65,25095,1968,2003,1324,113,1437,1473,1473,1968,452,2009
"590",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"0","0","0","0",50,9100,1930,1960,0,742,742,779,935,1988,308,2008
"591",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","1st_bin",64,8320,2004,2004,490,280,770,770,1582,2004,520,2008
"592",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2nd_bin","1st_bin","2nd_bin","2nd_bin",97,13478,2008,2008,1338,384,1722,1728,2296,2008,842,2009
"593",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",60,6600,1982,2003,816,0,816,816,816,1985,816,2008
"594",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","0",70.0499583680267,4435,2003,2003,685,163,848,848,848,2003,420,2009
"595",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",88,7990,1975,1975,0,924,924,924,924,1981,280,2008
"596",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",69,11302,2005,2006,1422,392,1814,1826,1826,2005,758,2006
"597",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","2nd_bin",60,3600,1910,1993,0,684,684,684,1368,1930,216,2006
"598",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",53,3922,2006,2007,0,1258,1258,1402,1402,2006,648,2007
"599",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2nd_bin","0","0","0",80,12984,1977,1977,1283,0,1430,1647,1647,1977,621,2006
"600",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","0",24,1950,1980,1980,81,23,716,716,1556,1980,452,2008
"601",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","1st_bin","1st_bin",74,10927,2005,2005,546,512,1058,1058,1904,2003,736,2006
"602",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"0","1st_bin","0","2nd_bin",50,9000,1937,1950,0,780,780,780,1375,1979,544,2007
"603",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","2nd_bin",80,10041,1992,1992,789,119,908,927,1915,1992,506,2006
"604",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","2nd_bin",30,3182,2004,2005,0,600,600,600,1200,2004,480,2010
"605",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",88,12803,2002,2002,922,572,1494,1494,1494,2002,530,2008
"606",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"1st_bin","2nd_bin","0","1st_bin",85,13600,1965,1990,454,314,768,1186,1986,1965,486,2009
"607",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","0",82,12464,1996,1996,732,308,1040,1040,1040,2000,576,2009
"608",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","0",78,7800,1948,2002,603,293,896,1112,2008,1948,230,2006
"609",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","3rd_bin","0","0",78,12168,1934,1998,428,537,965,1940,3194,1934,380,2007
"610",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","0",61,7943,1961,1961,903,126,1029,1029,1029,1961,261,2007
"611",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","2nd_bin","2nd_bin",70.0499583680267,11050,2000,2000,904,536,1440,1476,2153,2000,736,2009
"612",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"1st_bin","0","0","0",70.0499583680267,10395,1978,1978,605,427,1032,1032,1032,1978,564,2007
"613",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","1st_bin","1st_bin","1st_bin",70.0499583680267,11885,2001,2001,990,309,1299,1299,1872,2001,531,2009
"614",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",70,8402,2007,2007,206,914,1120,1120,1120,1978.50616388687,0,2007
"615",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","1st_bin","1st_bin",21,1491,1972,1972,150,0,630,630,630,1978.50616388687,0,2010
"616",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","0",80,8800,1963,1963,763,173,936,1054,1054,1963,480,2010
"617",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","1st_bin",70.0499583680267,7861,2002,2003,457,326,783,807,1509,2002,393,2006
"618",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",59,7227,1954,1954,0,832,832,832,832,1962,528,2008
"619",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"2nd_bin","0","0","1st_bin",90,11694,2007,2007,48,1774,1822,1828,1828,2007,774,2007
"620",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","1st_bin","0",85,12244,2003,2003,871,611,1482,1482,2262,2003,749,2008
"621",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",45,8248,1914,1950,41,823,864,864,864,1978.50616388687,0,2008
"622",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","2nd_bin",90,10800,1974,1997,956,384,1522,1548,2614,1974,624,2008
"623",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","0",71,7064,1977,1977,560,420,980,980,980,1986,484,2009
"624",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2nd_bin","2nd_bin","0","1st_bin",70.0499583680267,2117,2000,2000,420,336,756,756,1512,2000,440,2007
"625",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"1st_bin","2nd_bin","1st_bin","0",80,10400,1972,1972,247,485,732,1012,1790,1972,484,2006
"626",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"1st_bin","0","0","0",87,10000,1962,1962,0,1116,1116,1116,1116,1962,440,2010
"627",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"0","0","0","0",70.0499583680267,12342,1960,1978,0,978,978,1422,1422,1960,286,2007
"628",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","0",80,9600,1955,1972,674,350,1156,1520,1520,1955,364,2010
"629",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","2nd_bin","0",70,11606,1969,1969,650,390,1040,1040,2080,1969,504,2007
"630",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","0",82,9020,1964,1964,624,288,1248,1350,1350,1964,520,2008
"631",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","0",50,9000,1880,1991,0,636,636,1089,1750,1937,240,2006
"632",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",34,4590,2006,2006,24,1530,1554,1554,1554,2006,627,2007
"633",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","0",85,11900,1977,1977,822,564,1386,1411,1411,1977,544,2009
"634",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","2nd_bin","0",80,9250,1954,2005,480,108,1056,1056,1056,1954,260,2007
"635",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"0","0","2nd_bin","1st_bin",64,6979,1980,1980,1056,0,1056,1056,1056,1980,576,2010
"636",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","3rd_bin","0","1st_bin",60,10896,1914,1995,256,1184,1440,1440,3395,1978.50616388687,0,2007
"637",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",51,6120,1936,1950,0,264,264,800,800,1978.50616388687,0,2009
"638",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","0","0",50,6000,1954,1954,0,811,811,811,1387,1954,256,2009
"639",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","0","2nd_bin","0",67,8777,1910,1950,0,796,796,796,796,1978.50616388687,0,2008
"640",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","2nd_bin","0",53,3982,2006,2006,1154,366,1520,1567,1567,2006,648,2006
"641",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2nd_bin","0","1st_bin","2nd_bin",62,12677,2003,2004,1218,300,1518,1518,1518,2003,588,2008
"642",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","2nd_bin",70.0499583680267,7050,2001,2001,738,319,1057,1057,1929,2001,650,2007
"643",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","2nd_bin","1st_bin",75,13860,1972,1995,1410,542,1952,2000,2704,1972,538,2009
"644",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","1st_bin","0",80,10793,1969,1969,493,0,780,780,1620,1969,462,2007
"645",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","1st_bin","1st_bin",85,9187,2009,2009,1121,645,1766,1766,1766,2009,478,2009
"646",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","0","0","3rd_bin",70.0499583680267,10530,1971,1971,282,664,981,981,981,1979,576,2007
"647",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","1st_bin",60,7200,1950,1950,0,0,0,1048,1048,1950,420,2008
"648",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"1st_bin","0","0","0",85,10452,1953,1953,500,594,1094,1094,1094,1953,495,2008
"649",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","0","1st_bin",70,7700,1966,1966,0,756,756,1051,1839,1966,442,2010
"650",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",21,1936,1970,1970,131,0,630,630,630,1978.50616388687,0,2007
"652",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","0",60,9084,1940,1950,0,755,755,755,1510,1940,296,2009
"653",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","1st_bin",70,8750,1996,1996,0,880,880,909,1716,1996,512,2009
"654",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","1st_bin","0",60,10320,1906,1995,0,756,756,756,1469,1906,216,2008
"655",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2nd_bin","0","2nd_bin","1st_bin",91,10437,1995,1995,1696,413,2109,2113,2113,1995,839,2008
"656",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","1st_bin","0","0",21,1680,1971,1971,0,525,525,525,1092,1971,264,2010
"657",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","0",72,10007,1959,2006,806,247,1053,1053,1053,1959,312,2008
"658",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","2nd_bin","0","0",60,7200,1931,2000,0,776,776,851,1502,1931,270,2008
"659",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","1st_bin","1st_bin","0",78,17503,1948,1950,0,912,912,912,1458,1948,330,2010
"660",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",75,9937,1964,1999,637,849,1486,1486,1486,1968,480,2009
"661",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"1st_bin","2nd_bin","0","1st_bin",70.0499583680267,12384,1976,1976,0,793,793,1142,1935,1976,550,2007
"662",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2nd_bin","2nd_bin","3rd_bin","1st_bin",52,46589,1994,2005,1361,88,1629,1686,2448,1994,711,2009
"663",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"1st_bin","0","0","0",120,13560,1968,1968,0,1392,1392,1392,1392,1968,576,2009
"664",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"0","0","0","0",90,10012,1972,1972,920,38,1138,1181,1181,1974,588,2008
